"ratID","des_days","feature","cycle","data"
"rat25",48,"percentage_stance",9,0.666666666666667
"rat25",48,"percentage_stance",12,0.742424242424244
"rat25",48,"percentage_stance",28,0.696969696969698
"rat25",48,"percentage_stance",29,0.681159420289856
"rat25",48,"percentage_stance",30,0.633333333333332
"rat25",48,"percentage_stance",31,0.676470588235299
"rat25",48,"percentage_stance",32,0.574074074074087
"rat25",48,"percentage_stance",35,0.753846153846139
"rat25",48,"percentage_stance",36,0.709677419354846
"rat25",48,"percentage_stance",42,0.542372881355942
"rat25",48,"percentage_stance",43,0.642857142857144
"rat25",48,"percentage_stance",52,0.703125000000004
"rat25",48,"percentage_stance",53,0.690909090909086
"rat25",48,"percentage_stance",60,0.624999999999987
"rat25",48,"percentage_stance",71,0.499999999999987
"rat25",48,"percentage_stance",74,0.562499999999987
"rat25",48,"percentage_stance",75,0.545454545454543
"rat25",48,"percentage_stance",76,0.730158730158725
"rat25",48,"percentage_stance",81,0.627118644067801
"rat25",48,"percentage_stance",82,0.767857142857152
"rat25",48,"percentage_stance",83,0.627450980392137
"J5",-1,"percentage_stance",1,0.722772277227723
"J5",-1,"percentage_stance",2,0.612244897959184
"J5",-1,"percentage_stance",3,0.652173913043478
"J5",-1,"percentage_stance",4,0.518181818181818
"J5",-1,"percentage_stance",5,0.568627450980393
"J5",-1,"percentage_stance",6,0.690909090909091
"J5",-1,"percentage_stance",7,0.568421052631579
"J5",-1,"percentage_stance",8,0.636363636363635
"J5",-1,"percentage_stance",9,0.594059405940594
"J5",-1,"percentage_stance",12,0.680851063829782
"J5",-1,"percentage_stance",13,0.571428571428563
"J5",-1,"percentage_stance",19,0.593749999999998
"J5",-1,"percentage_stance",20,0.651376146788992
"J5",-1,"percentage_stance",21,0.629310344827586
"J5",-1,"percentage_stance",22,0.595744680851062
"J5",-1,"percentage_stance",23,0.716666666666668
"J5",-1,"percentage_stance",24,0.607142857142856
"J5",-1,"percentage_stance",25,0.584158415841577
"J5",-1,"percentage_stance",26,0.743902439024397
"J5",14,"percentage_stance",1,0.639175257731959
"J5",14,"percentage_stance",6,0.666666666666665
"J5",14,"percentage_stance",7,0.616279069767441
"J5",14,"percentage_stance",8,0.674157303370785
"J5",14,"percentage_stance",9,0.685714285714287
"J5",14,"percentage_stance",10,0.647058823529416
"J5",14,"percentage_stance",11,0.699029126213591
"J5",14,"percentage_stance",14,0.626262626262622
"J5",14,"percentage_stance",15,0.610526315789471
"J5",14,"percentage_stance",16,0.680000000000001
"J5",14,"percentage_stance",17,0.649999999999997
"J5",14,"percentage_stance",18,0.656249999999994
"J5",14,"percentage_stance",19,0.648148148148148
"J5",14,"percentage_stance",22,0.666666666666662
"J5",14,"percentage_stance",23,0.680851063829778
"J5",14,"percentage_stance",24,0.602040816326525
"J5",14,"percentage_stance",25,0.685393258426967
"J5",14,"percentage_stance",26,0.693069306930692
"J5",14,"percentage_stance",27,0.612903225806444
"J5",14,"percentage_stance",28,0.677083333333332
"J5",14,"percentage_stance",29,0.647619047619046
"J5",14,"percentage_stance",30,0.595959595959594
"J5",14,"percentage_stance",33,0.6938775510204
"J5",14,"percentage_stance",34,0.650000000000002
"J5",14,"percentage_stance",35,0.657407407407402
"J5",14,"percentage_stance",36,0.655172413793105
"J9",-1,"percentage_stance",1,0.735849056603772
"J9",-1,"percentage_stance",2,0.711111111111115
"J9",-1,"percentage_stance",3,0.744186046511625
"J9",-1,"percentage_stance",4,0.646464646464649
"J9",-1,"percentage_stance",7,0.623931623931612
"J9",-1,"percentage_stance",8,0.581632653061219
"J9",-1,"percentage_stance",9,0.625000000000013
"J9",-1,"percentage_stance",10,0.676767676767673
"J9",-1,"percentage_stance",11,0.695652173913046
"J9",-1,"percentage_stance",12,0.729166666666679
"J9",-1,"percentage_stance",13,0.69387755102041
"J9",-1,"percentage_stance",17,0.627659574468066
"J9",-1,"percentage_stance",20,0.70754716981133
"J9",-1,"percentage_stance",21,0.624999999999978
"J9",-1,"percentage_stance",22,0.71186440677965
"J9",-1,"percentage_stance",23,0.672566371681417
"J9",-1,"percentage_stance",24,0.504854368932032
"J9",-1,"percentage_stance",25,0.688172043010765
"J9",-1,"percentage_stance",30,0.71794871794873
"J9",-1,"percentage_stance",31,0.604651162790725
"J9",-1,"percentage_stance",32,0.662650602409644
"J9",-1,"percentage_stance",33,0.712871287128719
"J9",-1,"percentage_stance",34,0.6695652173913
"J9",-1,"percentage_stance",35,0.612903225806441
"J9",-1,"percentage_stance",38,0.685950413223154
"J9",-1,"percentage_stance",41,0.622641509433975
"J9",-1,"percentage_stance",42,0.596638655462189
"J9",-1,"percentage_stance",43,0.700000000000003
"J9",-1,"percentage_stance",44,0.643564356435655
"J9",-1,"percentage_stance",45,0.626865671641802
"J9",-1,"percentage_stance",46,0.715517241379337
"J9",-1,"percentage_stance",54,0.56521739130436
"J9",-1,"percentage_stance",55,0.649122807017534
"J9",-1,"percentage_stance",56,0.637168141592917
"J9",-1,"percentage_stance",57,0.647540983606559
"J9",-1,"percentage_stance",61,0.581632653061248
"J9",-1,"percentage_stance",62,0.607142857142853
"J9",-1,"percentage_stance",63,0.632075471698114
"J9",-1,"percentage_stance",64,0.681818181818188
"J9",-1,"percentage_stance",65,0.603960396039621
"J9",-1,"percentage_stance",69,0.689075630252087
"J9",-1,"percentage_stance",70,0.609090909090866
"J9",-1,"percentage_stance",71,0.693693693693676
"J9",-1,"percentage_stance",72,0.582524271844661
"J9",-1,"percentage_stance",73,0.679245283018869
"J9",-1,"percentage_stance",74,0.749999999999975
"J9",-1,"percentage_stance",75,0.563106796116507
"J9",-1,"percentage_stance",76,0.702702702702689
"J9",-1,"percentage_stance",77,0.684684684684695
"J9",-1,"percentage_stance",78,0.666666666666686
"J9",-1,"percentage_stance",79,0.705357142857176
"J9",-1,"percentage_stance",80,0.758064516129033
"J9",-1,"percentage_stance",81,0.637362637362613
"J9",-1,"percentage_stance",82,0.712765957446828
"J9",-1,"percentage_stance",83,0.718181818181821
"J9",-1,"percentage_stance",84,0.839999999999991
"J9",-1,"percentage_stance",85,0.724489795918371
"J9",-1,"percentage_stance",86,0.634615384615427
"J9",-1,"percentage_stance",87,0.762711864406811
"J9",-1,"percentage_stance",88,0.62857142857139
"J9",-1,"percentage_stance",89,0.696721311475386
"J9",-1,"percentage_stance",90,0.722689075630275
"J9",-1,"percentage_stance",91,0.580952380952407
"J9",-1,"percentage_stance",92,0.635416666666668
"J9",-1,"percentage_stance",93,0.707865168539334
"J9",-1,"percentage_stance",94,0.685393258426985
"J9",-1,"percentage_stance",95,0.637931034482748
"J9",-1,"percentage_stance",98,0.693069306930714
"J9",-1,"percentage_stance",99,0.608695652173865
"J9",-1,"percentage_stance",100,0.752000000000009
"J9",-1,"percentage_stance",101,0.581818181818175
"J9",-1,"percentage_stance",102,0.689655172413763
"J9",-1,"percentage_stance",107,0.725806451612888
"J9",-1,"percentage_stance",108,0.534653465346544
"J9",-1,"percentage_stance",109,0.655462184873933
"J9",-1,"percentage_stance",110,0.626168224299064
"J9",1,"percentage_stance",1,0.54782608695652
"J9",1,"percentage_stance",2,0.602272727272728
"J9",1,"percentage_stance",3,0.551401869158877
"J9",1,"percentage_stance",4,0.652631578947368
"J9",1,"percentage_stance",7,0.543478260869558
"J9",1,"percentage_stance",8,0.577981651376139
"J9",1,"percentage_stance",9,0.562500000000001
"J9",1,"percentage_stance",12,0.590476190476186
"J9",1,"percentage_stance",13,0.575471698113208
"J9",1,"percentage_stance",14,0.621359223300977
"J9",1,"percentage_stance",15,0.581632653061217
"J9",1,"percentage_stance",16,0.585585585585588
"J9",1,"percentage_stance",17,0.674698795180732
"J9",1,"percentage_stance",18,0.60194174757282
"J9",1,"percentage_stance",19,0.574074074074068
"J9",1,"percentage_stance",20,0.666666666666667
"J9",1,"percentage_stance",21,0.553398058252429
"J9",1,"percentage_stance",22,0.499999999999994
"J9",1,"percentage_stance",23,0.617977528089878
"J9",1,"percentage_stance",24,0.645161290322578
"J9",1,"percentage_stance",25,0.648936170212772
"J9",1,"percentage_stance",26,0.576271186440669
"J9",1,"percentage_stance",27,0.577319587628868
"J9",1,"percentage_stance",32,0.645161290322583
"J9",1,"percentage_stance",33,0.663366336633669
"J9",1,"percentage_stance",34,0.613207547169812
"J9",1,"percentage_stance",35,0.613861386138609
"J9",1,"percentage_stance",36,0.70000000000001
"J9",1,"percentage_stance",37,0.708333333333333
"J9",1,"percentage_stance",40,0.535087719298246
"J9",1,"percentage_stance",41,0.487179487179486
"J9",1,"percentage_stance",42,0.545454545454545
"J9",1,"percentage_stance",43,0.586538461538458
"J9",1,"percentage_stance",44,0.538461538461532
"J9",1,"percentage_stance",49,0.586206896551735
"J9",1,"percentage_stance",52,0.555555555555552
"J9",1,"percentage_stance",53,0.529411764705886
"J9",1,"percentage_stance",54,0.598360655737694
"J9",1,"percentage_stance",55,0.565217391304341
"J9",1,"percentage_stance",56,0.578431372549019
"J9",1,"percentage_stance",57,0.576923076923063
"J9",1,"percentage_stance",60,0.670329670329664
"J9",1,"percentage_stance",61,0.636363636363623
"J9",1,"percentage_stance",62,0.612612612612606
"J9",1,"percentage_stance",63,0.606741573033709
"J9",1,"percentage_stance",64,0.662921348314592
"J9",1,"percentage_stance",65,0.644230769230773
"J9",1,"percentage_stance",66,0.599999999999995
"J9",1,"percentage_stance",67,0.593749999999999
"J9",1,"percentage_stance",68,0.585858585858605
"J9",1,"percentage_stance",69,0.581818181818178
"J9",1,"percentage_stance",72,0.632075471698121
"J9",1,"percentage_stance",73,0.61616161616161
"J9",1,"percentage_stance",74,0.59047619047618
"J9",1,"percentage_stance",75,0.633928571428562
"J9",1,"percentage_stance",76,0.602150537634411
"J9",1,"percentage_stance",77,0.611650485436889
"J9",1,"percentage_stance",78,0.677083333333344
"J9",1,"percentage_stance",79,0.557692307692301
"J9",1,"percentage_stance",80,0.666666666666667
"J9",1,"percentage_stance",81,0.563106796116504
"J9",1,"percentage_stance",82,0.597938144329901
"J9",1,"percentage_stance",83,0.62105263157894
"J9",1,"percentage_stance",84,0.624999999999981
"J9",1,"percentage_stance",87,0.552631578947362
"J9",1,"percentage_stance",90,0.619047619047613
"J9",1,"percentage_stance",91,0.566371681415924
"J9",1,"percentage_stance",92,0.638095238095225
"J9",1,"percentage_stance",93,0.620370370370382
"J9",1,"percentage_stance",94,0.606060606060618
"J9",1,"percentage_stance",95,0.607476635514027
"J9",1,"percentage_stance",96,0.621848739495798
"J9",1,"percentage_stance",97,0.585106382978708
"J9",1,"percentage_stance",98,0.531914893617026
"J9",1,"percentage_stance",107,0.632653061224473
"J9",1,"percentage_stance",108,0.553398058252416
"J9",1,"percentage_stance",109,0.619047619047613
"J9",1,"percentage_stance",114,0.519607843137248
"J9",1,"percentage_stance",117,0.60204081632651
"J9",14,"percentage_stance",1,0.578947368421048
"J9",14,"percentage_stance",2,0.632075471698112
"J9",14,"percentage_stance",3,0.575757575757573
"J9",14,"percentage_stance",4,0.677419354838706
"J9",14,"percentage_stance",7,0.571428571428569
"J9",14,"percentage_stance",8,0.683760683760686
"J9",14,"percentage_stance",9,0.542553191489371
"J9",14,"percentage_stance",10,0.543103448275873
"J9",14,"percentage_stance",11,0.627659574468088
"J9",14,"percentage_stance",16,0.564705882352936
"J9",14,"percentage_stance",17,0.578512396694219
"J9",14,"percentage_stance",18,0.628099173553719
"J9",14,"percentage_stance",19,0.599999999999997
"J9",14,"percentage_stance",20,0.578431372549015
"J9",14,"percentage_stance",21,0.623762376237628
"J9",14,"percentage_stance",22,0.56521739130435
"J9",14,"percentage_stance",25,0.655913978494617
"J9",14,"percentage_stance",26,0.632183908045966
"J9",14,"percentage_stance",29,0.635416666666676
"J9",14,"percentage_stance",30,0.716666666666666
"J9",14,"percentage_stance",31,0.595959595959603
"J9",14,"percentage_stance",35,0.595505617977546
"J9",14,"percentage_stance",38,0.609756097560959
"J9",14,"percentage_stance",39,0.633663366336634
"J9",14,"percentage_stance",40,0.670212765957436
"J9",14,"percentage_stance",41,0.645161290322578
"J9",14,"percentage_stance",42,0.612612612612604
"J9",14,"percentage_stance",43,0.699029126213601
"J9",14,"percentage_stance",44,0.586206896551729
"J9",14,"percentage_stance",45,0.601941747572809
"J9",14,"percentage_stance",46,0.65094339622642
"J9",14,"percentage_stance",47,0.617647058823518
"J9",14,"percentage_stance",48,0.71794871794871
"J9",14,"percentage_stance",53,0.660194174757265
"J9",14,"percentage_stance",54,0.606060606060587
"J9",14,"percentage_stance",59,0.541176470588237
"J9",14,"percentage_stance",60,0.639639639639622
"J9",14,"percentage_stance",61,0.681818181818203
"J9",14,"percentage_stance",62,0.650000000000006
"J9",14,"percentage_stance",63,0.577981651376148
"J9",14,"percentage_stance",64,0.660714285714271
"J9",14,"percentage_stance",67,0.527472527472534
"J9",14,"percentage_stance",70,0.604166666666636
"J9",14,"percentage_stance",73,0.579545454545448
"J9",14,"percentage_stance",74,0.638888888888871
"J9",14,"percentage_stance",75,0.658536585365872
"J9",14,"percentage_stance",78,0.69999999999998
"J9",14,"percentage_stance",79,0.632075471698141
"J9",14,"percentage_stance",80,0.651376146789022
"J9",48,"percentage_stance",1,0.687499999999999
"J9",48,"percentage_stance",5,0.655737704918035
"J9",48,"percentage_stance",6,0.629629629629634
"J9",48,"percentage_stance",7,0.697478991596632
"J9",48,"percentage_stance",8,0.682926829268296
"J9",48,"percentage_stance",12,0.677966101694915
"J9",48,"percentage_stance",15,0.642857142857145
"J9",48,"percentage_stance",16,0.73109243697479
"J9",48,"percentage_stance",17,0.603448275862064
"J9",48,"percentage_stance",18,0.615384615384612
"J9",48,"percentage_stance",19,0.641509433962264
"J9",48,"percentage_stance",20,0.666666666666667
"J9",48,"percentage_stance",21,0.651785714285714
"J9",48,"percentage_stance",22,0.642201834862385
"J9",48,"percentage_stance",26,0.622807017543858
"J9",48,"percentage_stance",27,0.706896551724135
"J9",48,"percentage_stance",28,0.626086956521738
"J9",48,"percentage_stance",29,0.678571428571422
"J9",48,"percentage_stance",30,0.714285714285718
"J9",48,"percentage_stance",33,0.577981651376145
"J9",48,"percentage_stance",34,0.601851851851843
"J9",48,"percentage_stance",35,0.647540983606556
"J9",48,"percentage_stance",36,0.62616822429906
"J9",48,"percentage_stance",37,0.614035087719293
"J9",48,"percentage_stance",42,0.641509433962264
"J9",48,"percentage_stance",43,0.669421487603304
"J9",48,"percentage_stance",44,0.700787401574804
"J9",48,"percentage_stance",45,0.603773584905658
"J9",48,"percentage_stance",46,0.676691729323307
"J9",48,"percentage_stance",47,0.655737704918027
"J9",48,"percentage_stance",48,0.569999999999999
"J9",48,"percentage_stance",49,0.695238095238103
"J9",48,"percentage_stance",52,0.605042016806715
"J9",48,"percentage_stance",53,0.548672566371681
"J9",48,"percentage_stance",54,0.675438596491224
"J9",48,"percentage_stance",57,0.683760683760691
"J9",48,"percentage_stance",58,0.624999999999995
"J9",48,"percentage_stance",59,0.675213675213687
"J9",48,"percentage_stance",60,0.561983471074377
"J9",48,"percentage_stance",61,0.654545454545457
"J9",48,"percentage_stance",62,0.585585585585585
"J9",48,"percentage_stance",63,0.672000000000012
"J9",48,"percentage_stance",64,0.672897196261692
"J9",48,"percentage_stance",67,0.684210526315809
"J9",48,"percentage_stance",70,0.611570247933874
"J9",48,"percentage_stance",74,0.672000000000012
"J9",48,"percentage_stance",77,0.533980582524268
"J9",48,"percentage_stance",78,0.681818181818191
"J9",48,"percentage_stance",79,0.691729323308264
"J9",48,"percentage_stance",80,0.57009345794393
"J9",48,"percentage_stance",81,0.621848739495806
"J9",48,"percentage_stance",82,0.613207547169831
"J9",48,"percentage_stance",83,0.708333333333326
"J9",48,"percentage_stance",84,0.652892561983463
"J9",48,"percentage_stance",85,0.654867256637174
"J9",48,"percentage_stance",89,0.683760683760683
"J9",48,"percentage_stance",90,0.677685950413209
"J9",48,"percentage_stance",91,0.672268907563006
"J9",48,"percentage_stance",92,0.675213675213687
"J9",48,"percentage_stance",93,0.605504587155945
"J9",48,"percentage_stance",94,0.598290598290604
"J9",48,"percentage_stance",99,0.658333333333354
"J9",48,"percentage_stance",100,0.67479674796746
"J9",48,"percentage_stance",101,0.623853211009188
"J9",48,"percentage_stance",102,0.684684684684657
"J9",48,"percentage_stance",103,0.600000000000025
"J9",48,"percentage_stance",104,0.590163934426202
"J9",48,"percentage_stance",105,0.638095238095252
"J9",48,"percentage_stance",106,0.660869565217378
"J9",48,"percentage_stance",107,0.682539682539667
"J9",48,"percentage_stance",108,0.576271186440686
"J9",48,"percentage_stance",109,0.669724770642174
"J9",48,"percentage_stance",110,0.654205607476624
"J9",48,"percentage_stance",111,0.651376146789016
"J9",48,"percentage_stance",112,0.700000000000026
"J9",48,"percentage_stance",113,0.686956521739103
"J9",48,"percentage_stance",114,0.583333333333314
"J9",48,"percentage_stance",115,0.679245283018825
"J9",48,"percentage_stance",116,0.623853211009178
"J9",48,"percentage_stance",117,0.607142857142873
"J9",48,"percentage_stance",118,0.621848739495821
"J9",48,"percentage_stance",119,0.638888888888861
"J9",48,"percentage_stance",120,0.660377358490534
"J9",48,"percentage_stance",121,0.657657657657671
"J9",48,"percentage_stance",122,0.66923076923079
"J9",48,"percentage_stance",123,0.610169491525438
"J9",48,"percentage_stance",126,0.649484536082435
"J9",48,"percentage_stance",127,0.658730158730125
"J9",48,"percentage_stance",128,0.594594594594582
"J9",48,"percentage_stance",131,0.725663716814165
"J9",48,"percentage_stance",132,0.638655462184905
"J9",48,"percentage_stance",133,0.694444444444421
"J9",48,"percentage_stance",134,0.709090909090904
"J9",48,"percentage_stance",135,0.700000000000026
"J9",48,"percentage_stance",141,0.637931034482709
"J9",48,"percentage_stance",142,0.638655462184888
"J9",48,"percentage_stance",143,0.633928571428598
"J9",48,"percentage_stance",144,0.651785714285713
"J9",48,"percentage_stance",145,0.62608695652176
"J9",48,"percentage_stance",146,0.61261261261259
"J9",48,"percentage_stance",147,0.654205607476624
"J9",48,"percentage_stance",148,0.708333333333286
"J9",48,"percentage_stance",151,0.64601769911503
"J9",48,"percentage_stance",152,0.572649572649576
"J9",48,"percentage_stance",153,0.601562500000012
"J9",48,"percentage_stance",154,0.676190476190498
"J9",48,"percentage_stance",155,0.649572649572658
"J9",48,"percentage_stance",156,0.649572649572675
"J9",48,"percentage_stance",157,0.560344827586202
"J9",48,"percentage_stance",158,0.595238095238111
"J9",48,"percentage_stance",159,0.655462184873955
